,areaQ1,areaQ2,areaQ3,areaQ4,blobs,contourEdgesQ1,contourEdgesQ2,contourEdgesQ3,contourEdgesQ4,diagnostic,distanceQ1,distanceQ2,distanceQ3,distanceQ4,marker,perimeterQ1,perimeterQ2,perimeterQ3,perimeterQ4
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,5.0,N,-1.0,-1.0,-1.0,43.840620433565945,ESAT6,0.0,0.0,0.0,24.14213514328003
151,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,45.967379738244816,-1.0,-1.0,-1.0,CFP10,19.656854152679443,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
154,9.5,15.5,0.0,0.0,2.0,6.0,6.0,0.0,0.0,N,44.553338819890925,44.553338819890925,-1.0,-1.0,CFP10,14.242640614509583,19.071067690849304,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
157,9.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,45.34313619501854,-1.0,-1.0,-1.0,CFP10,15.071067690849304,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
160,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,45.34313619501854,-1.0,-1.0,-1.0,CFP10,8.828427076339722,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
162,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.967379738244816,-1.0,-1.0,ESAT6,0.0,6.828427076339722,0.0,0.0
163,18.0,24.5,0.0,0.0,2.0,5.0,6.0,0.0,0.0,N,43.840620433565945,43.840620433565945,-1.0,-1.0,CFP10,20.485281229019165,23.899494767189026,0.0,0.0
164,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,44.598206241955516,-1.0,-1.0,-1.0,RV1681,8.828427076339722,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
166,20.5,23.5,0.0,0.0,2.0,6.0,5.0,0.0,0.0,N,44.553338819890925,43.840620433565945,-1.0,-1.0,CFP10,21.899494767189026,22.727921843528748,0.0,0.0
167,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,43.93176527297759,-1.0,-1.0,-1.0,RV1681,17.313708186149597,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
170,0.0,3.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,44.68780594300866,-1.0,-1.0,RV1681,0.0,7.414213538169861,0.0,0.0
171,7.5,3.5,3.5,3.5,4.0,6.0,5.0,5.0,5.0,N,44.553338819890925,45.34313619501854,44.553338819890925,44.598206241955516,ESAT6,14.242640614509583,7.414213538169861,7.414213538169861,7.414213538169861
172,16.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,CFP10,18.485281109809875,0.0,0.0,0.0
173,3.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,45.254833995939045,-1.0,-1.0,-1.0,RV1681,7.414213538169861,0.0,0.0,0.0
174,16.0,0.0,73.0,0.0,2.0,6.0,0.0,5.0,0.0,N,45.254833995939045,-1.0,41.012193308819754,-1.0,ESAT6,18.485281109809875,0.0,35.79898929595947,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
177,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.254833995939045,-1.0,-1.0,ESAT6,0.0,9.656854152679443,0.0,0.0
178,0.0,3.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,45.34313619501854,-1.0,-1.0,CFP10,0.0,7.414213538169861,0.0,0.0
179,11.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,45.254833995939045,-1.0,-1.0,-1.0,RV1681,15.899494767189026,0.0,0.0,0.0
180,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.967379738244816,-1.0,-1.0,ESAT6,0.0,8.828427076339722,0.0,0.0
181,0.0,7.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,46.010868281309364,-1.0,-1.0,CFP10,0.0,10.828427076339722,0.0,0.0
182,14.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,RV1681,18.485281109809875,0.0,0.0,0.0
183,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.27692569068709,-1.0,-1.0,ESAT6,0.0,6.828427076339722,0.0,0.0
184,3.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,45.34313619501854,-1.0,-1.0,-1.0,CFP10,7.414213538169861,0.0,0.0,0.0
185,13.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,N,45.254833995939045,-1.0,-1.0,-1.0,RV1681,17.071067571640015,0.0,0.0,0.0
186,0.0,6.5,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.27692569068709,-1.0,-1.0,ESAT6,0.0,10.242640614509583,0.0,0.0
187,5.0,7.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,N,45.34313619501854,45.27692569068709,-1.0,-1.0,CFP10,8.828427076339722,10.828427076339722,0.0,0.0
188,11.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,RV1681,14.485280990600586,0.0,0.0,0.0
189,0.0,11.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.254833995939045,-1.0,-1.0,ESAT6,0.0,13.656854033470154,0.0,0.0
190,3.0,3.5,0.0,0.0,2.0,6.0,5.0,0.0,0.0,N,44.598206241955516,44.598206241955516,-1.0,-1.0,CFP10,6.828427076339722,7.414213538169861,0.0,0.0
191,12.5,3.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,N,45.254833995939045,44.598206241955516,-1.0,-1.0,RV1681,17.071067571640015,6.828427076339722,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
193,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,45.34313619501854,-1.0,-1.0,-1.0,CFP10,8.828427076339722,0.0,0.0,0.0
194,0.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,5.0,N,-1.0,-1.0,-1.0,44.598206241955516,RV1681,0.0,0.0,0.0,7.414213538169861
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
196,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,44.598206241955516,-1.0,-1.0,-1.0,CFP10,10.828427076339722,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
198,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.27692569068709,-1.0,-1.0,ESAT6,0.0,6.828427076339722,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
200,16.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,RV1681,18.485281229019165,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
202,18.0,20.5,0.0,0.0,2.0,4.0,6.0,0.0,0.0,N,44.553338819890925,44.553338819890925,-1.0,-1.0,CFP10,22.485281229019165,22.727921843528748,0.0,0.0
203,10.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,43.93176527297759,-1.0,-1.0,-1.0,RV1681,13.656854152679443,0.0,0.0,0.0
204,0.0,0.0,20.0,11.0,2.0,0.0,0.0,4.0,6.0,N,-1.0,-1.0,44.553338819890925,44.553338819890925,ESAT6,0.0,0.0,21.313708305358887,13.656854152679443
205,0.0,0.0,67.0,0.0,1.0,0.0,0.0,5.0,0.0,N,-1.0,-1.0,41.72529209005013,-1.0,CFP10,0.0,0.0,31.79898965358734,0.0
206,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,45.34313619501854,-1.0,-1.0,-1.0,RV1681,8.828427076339722,0.0,0.0,0.0
207,0.0,3.5,6.5,0.0,2.0,0.0,5.0,7.0,0.0,N,-1.0,44.553338819890925,45.254833995939045,-1.0,ESAT6,0.0,7.414213538169861,12.242640614509583,0.0
208,9.0,0.0,5.0,0.0,2.0,5.0,0.0,6.0,0.0,N,45.27692569068709,-1.0,44.598206241955516,-1.0,CFP10,13.656854033470154,0.0,8.828427076339722,0.0
209,12.5,3.5,0.0,0.0,2.0,5.0,5.0,0.0,0.0,N,44.553338819890925,44.553338819890925,-1.0,-1.0,RV1681,15.071067571640015,7.414213538169861,0.0,0.0
210,12.5,0.0,0.0,4.0,2.0,4.0,0.0,0.0,5.0,N,44.553338819890925,-1.0,-1.0,43.93176527297759,ESAT6,15.071067571640015,0.0,0.0,8.828427076339722
211,0.0,13.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.254833995939045,-1.0,-1.0,CFP10,0.0,17.656854152679443,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
214,3.5,0.0,0.0,4.0,2.0,5.0,0.0,0.0,5.0,N,45.34313619501854,-1.0,-1.0,45.254833995939045,CFP10,7.414213538169861,0.0,0.0,8.828427076339722
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
216,6.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,N,45.967379738244816,-1.0,-1.0,-1.0,ESAT6,17.656854152679443,0.0,0.0,0.0
217,0.0,7.5,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,44.553338819890925,-1.0,-1.0,CFP10,0.0,20.242640614509583,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
219,6.5,0.0,0.0,11.0,2.0,6.0,0.0,0.0,5.0,N,45.27692569068709,-1.0,-1.0,45.27692569068709,ESAT6,10.242640614509583,0.0,0.0,16.485281109809875
220,0.0,15.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,45.254833995939045,-1.0,-1.0,CFP10,0.0,18.485280990600586,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
222,0.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,N,-1.0,-1.0,44.553338819890925,-1.0,ESAT6,0.0,0.0,8.828427076339722,0.0
223,19.0,49.5,0.0,0.0,2.0,6.0,6.0,0.0,0.0,N,45.27692569068709,43.139309220245984,-1.0,-1.0,CFP10,23.313708305358887,27.55634891986847,0.0,0.0
224,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,45.27692569068709,-1.0,-1.0,-1.0,RV1681,16.485281109809875,0.0,0.0,0.0
225,0.0,4.0,29.0,0.0,2.0,0.0,8.0,4.0,0.0,N,-1.0,45.967379738244816,43.139309220245984,-1.0,ESAT6,0.0,13.656854152679443,23.313708186149597,0.0
226,0.0,6.5,27.0,0.0,2.0,0.0,4.0,4.0,0.0,N,-1.0,45.27692569068709,43.840620433565945,-1.0,CFP10,0.0,12.242640614509583,23.313708186149597,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
228,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.34313619501854,-1.0,-1.0,ESAT6,0.0,6.828427076339722,0.0,0.0
229,0.0,3.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,45.34313619501854,-1.0,-1.0,CFP10,0.0,7.414213538169861,0.0,0.0
230,12.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,RV1681,15.071067571640015,0.0,0.0,0.0
231,0.0,8.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.27692569068709,-1.0,-1.0,ESAT6,0.0,10.828427076339722,0.0,0.0
232,0.0,7.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,45.27692569068709,-1.0,-1.0,CFP10,0.0,10.828427076339722,0.0,0.0
233,11.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,RV1681,14.485280990600586,0.0,0.0,0.0
234,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,45.254833995939045,-1.0,-1.0,ESAT6,0.0,8.828427076339722,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
236,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,RV1681,13.656854152679443,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
238,3.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,44.598206241955516,-1.0,-1.0,-1.0,CFP10,7.414213538169861,0.0,0.0,0.0
239,0.0,99.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,39.6232255123179,-1.0,-1.0,RV1681,0.0,48.28427064418793,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
242,6.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,RV1681,10.242640614509583,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
245,0.0,3.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,44.598206241955516,-1.0,-1.0,RV1681,0.0,7.414213538169861,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
250,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,N,44.598206241955516,-1.0,-1.0,-1.0,CFP10,6.828427076339722,0.0,0.0,0.0
251,0.0,99.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,N,-1.0,39.59797974644666,-1.0,-1.0,RV1681,0.0,49.45584416389465,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
254,0.0,98.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,39.59797974644666,-1.0,-1.0,RV1681,0.0,46.28427052497864,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
259,0.0,10.5,10.5,0.0,2.0,0.0,5.0,5.0,0.0,N,-1.0,44.553338819890925,43.139309220245984,-1.0,CFP10,0.0,15.071067690849304,15.071067690849304,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
261,0.0,17.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,44.553338819890925,-1.0,-1.0,ESAT6,0.0,17.899494767189026,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
265,35.5,0.0,0.0,12.0,2.0,4.0,0.0,0.0,7.0,N,43.139309220245984,-1.0,-1.0,43.139309220245984,CFP10,24.72792160511017,0.0,0.0,15.656854152679443
266,7.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,43.18564576337837,-1.0,-1.0,-1.0,RV1681,10.828427076339722,0.0,0.0,0.0
267,0.0,7.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,44.598206241955516,-1.0,-1.0,ESAT6,0.0,10.828427076339722,0.0,0.0
268,0.0,18.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,43.840620433565945,-1.0,-1.0,CFP10,0.0,18.485281109809875,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
270,0.0,8.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,44.598206241955516,-1.0,-1.0,ESAT6,0.0,10.828427076339722,0.0,0.0
271,16.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,CFP10,17.899494647979736,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
274,6.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,CFP10,10.828427076339722,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
276,0.0,5.5,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,45.967379738244816,-1.0,-1.0,ESAT6,0.0,12.242640614509583,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
280,7.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,CFP10,12.242640614509583,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,4.0,N,-1.0,-1.0,-1.0,45.254833995939045,ESAT6,0.0,0.0,0.0,12.242640614509583
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
289,0.0,22.5,0.0,0.0,1.0,0.0,7.0,0.0,0.0,N,-1.0,43.86342439892262,-1.0,-1.0,CFP10,0.0,23.071067690849304,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
292,0.0,23.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,44.553338819890925,-1.0,-1.0,CFP10,0.0,19.899494647979736,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
295,0.0,24.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,N,-1.0,44.553338819890925,-1.0,-1.0,CFP10,0.0,20.485281109809875,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
298,0.0,22.5,0.0,0.0,1.0,0.0,6.0,0.0,0.0,N,-1.0,44.553338819890925,-1.0,-1.0,CFP10,0.0,19.899494647979736,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
303,14.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,N,44.553338819890925,-1.0,-1.0,-1.0,ESAT6,20.485281229019165,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,ESAT6,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,CFP10,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-1.0,-1.0,-1.0,RV1681,0.0,0.0,0.0,0.0
